100.194	336.543
100.57	339.712
100.947	336.891
101.324	337.536
101.7	333.575
102.077	339.985
102.452	339.004
102.829	344.562
103.206	338.048
103.582	342.502
103.959	346.153
104.336	340.12
104.711	342.64
105.088	348.06
105.463	349.397
105.84	349.743
106.215	345.72
106.593	353.968
106.97	348.719
107.345	341.808
107.722	343.854
108.097	349.686
108.474	345.103
108.849	350.449
109.226	347.025
109.603	348.333
109.977	350.086
110.354	350.95
110.729	351.835
111.106	348.013
111.481	347.562
111.858	350.924
112.233	345.678
112.61	342.602
112.984	345.757
113.361	346.285
113.736	344.762
114.113	345.022
114.487	343.385
114.864	346.108
115.239	348.917
115.615	352.557
115.99	345.12
116.367	349.909
116.741	346.864
117.118	348.241
117.493	348.352
117.869	343.109
118.244	348.764
118.62	352.461
118.995	348.277
119.372	350.03
119.746	344.614
120.123	347.091
120.497	345.693
120.871	345.073
121.248	346.285
121.622	344.891
121.999	348.103
122.373	344.251
122.75	350.395
123.124	345.966
123.498	349.055
123.875	347.809
124.249	351.537
124.625	346.195
125	346.516
125.376	347.461
125.75	348.389
126.124	355.585
126.501	347.15
126.875	348.287
127.249	345.18
127.625	343.987
128	344.895
128.376	347.495
128.75	347.69
129.124	348.734
129.5	346.38
129.874	350.052
130.248	343.416
130.624	345.974
130.998	351.891
131.372	346.856
131.748	343.139
132.122	351.092
132.496	350.473
132.872	349.341
133.246	345.443
133.62	346.091
133.996	350.802
134.37	346.242
134.744	344.762
135.12	351.139
135.494	351.97
135.868	351.512
136.241	350.412
136.617	345.829
136.991	347.976
137.365	348.348
137.741	349.452
138.114	349.91
138.488	352.716
138.862	348.685
139.238	349.633
139.611	351.268
139.985	351.582
140.359	352.157
140.734	347.333
141.108	348.535
141.482	350.164
141.855	353.004
142.231	349.015
142.604	356.367
142.978	348.056
143.351	351.436
143.725	351.614
144.101	349.687
144.474	352.468
144.847	351.144
145.221	349.551
145.596	354.599
145.97	349.097
146.343	348.235
146.717	349.798
147.09	345.323
147.463	355.202
147.839	353.287
148.212	349.762
148.585	347.946
148.959	349.802
149.332	343.804
149.705	346.235
150.081	348.482
150.454	351.239
150.827	352.18
151.2	349.256
151.573	348.249
151.947	351.838
152.32	349.632
152.695	344.787
153.068	349.291
153.441	350.284
153.814	346.43
154.187	347.385
154.56	348.191
154.934	347.682
155.307	350.824
155.68	350.363
156.055	350.021
156.428	354.871
156.801	347.638
157.174	357.009
157.547	349.805
157.92	345.314
158.292	355.055
158.665	349.514
159.038	348.716
159.411	347.371
159.784	355.815
160.157	350.547
160.53	348.067
160.902	350.617
161.275	348.009
161.65	353.76
162.023	350.179
162.396	350.001
162.768	353.284
163.141	347.071
163.514	349.087
163.887	350.441
164.259	345.394
164.632	353.131
165.005	348.293
165.377	351.633
165.75	351.463
166.122	346.884
166.495	348.498
166.868	349.933
167.24	348.873
167.613	347.169
167.985	349.753
168.358	348.678
168.73	349.985
169.101	348.989
169.473	349.404
169.845	348.585
170.218	348.955
170.59	350.718
170.963	347.944
171.335	350.922
171.708	349.12
172.08	353.28
172.452	351.227
172.825	352.717
173.197	347.863
173.569	349.087
173.941	349.535
174.314	350.869
174.684	356.933
175.056	352.457
175.428	347.8
175.801	348.471
176.173	349.74
176.545	355.202
176.917	353.014
177.289	348.399
177.661	354.903
178.031	352.169
178.404	352.313
178.776	353.779
179.148	349.513
179.52	351.846
179.892	349.606
180.264	356.306
180.634	351.254
181.006	355.032
181.378	355.197
181.75	349.422
182.122	352.279
182.494	349.203
182.864	353.678
183.235	350.736
183.607	353.275
183.979	353.594
184.351	349.547
184.723	351.634
185.093	352.972
185.465	350.234
185.836	357.59
186.208	352.996
186.578	354.043
186.95	357.617
187.321	350.75
187.693	350.047
188.065	356.482
188.434	353.04
188.806	357.22
189.178	351.489
189.549	353.454
189.919	352.9
190.291	353.563
190.662	352.234
191.034	354.532
191.403	347.687
191.775	354.216
192.146	359.973
192.518	357.977
192.887	351.064
193.259	357.659
193.63	353.714
194	355.109
194.371	361.582
194.743	359.173
195.114	354.911
195.484	351.104
195.855	352.805
196.226	354.919
196.596	353.098
196.967	351.453
197.338	353.35
197.708	355.013
198.079	356.835
198.45	351.094
198.819	355.432
199.191	356.599
199.562	359.357
199.931	355.326
200.302	351.854
200.674	353.48
201.043	355.384
201.414	352.312
201.783	357.256
202.154	354.791
202.525	354.256
202.894	352.505
203.265	357.622
203.636	356.086
204.005	356.604
204.377	355.133
204.745	352.83
205.117	351.863
205.488	351.725
205.856	352.552
206.227	355.403
206.596	355.713
206.967	357.044
207.338	354.629
207.707	356.17
208.078	354.83
208.447	355.452
208.818	353.594
209.186	353.501
209.557	353.802
209.926	357.927
210.297	355.285
210.668	350.36
211.036	350.229
211.407	352.717
211.776	357.757
212.147	352.367
212.515	355.29
212.886	358.849
213.255	355.819
213.625	354.216
213.994	353.907
214.365	356.596
214.733	357.587
215.104	356.345
215.472	356.605
215.843	356.93
216.212	354.417
216.582	356.219
216.951	354.994
217.321	354.446
217.69	355.555
218.06	351.861
218.428	356.79
218.797	352.077
219.167	353.262
219.536	358.165
219.906	349.052
220.275	360.287
220.645	357.767
221.013	352.717
221.384	351.098
221.752	351.32
222.12	354.374
222.491	355.406
222.859	354.294
223.229	348.403
223.597	356.685
223.965	353.195
224.336	352.965
224.704	354.402
225.074	355.378
225.442	355.8
225.81	358.239
226.181	358.094
226.549	357.93
226.919	348.512
227.287	355.038
227.655	357.39
228.025	359.236
228.393	354.177
228.761	356.215
229.131	359.548
229.499	360.232
229.867	358.548
230.237	359.573
230.605	353.711
230.973	353.703
231.343	354.356
231.711	355.845
232.079	351.629
232.449	358.187
232.817	356.473
233.184	360.522
233.554	359.54
233.922	361.338
234.29	360.726
234.66	361.182
235.027	353.211
235.395	359.017
235.763	351.797
236.133	353.896
236.5	353.532
236.868	358.591
237.238	360.847
237.605	355.806
237.973	354.907
238.341	357.232
238.71	357.176
239.078	360.325
239.446	360.28
239.813	354.365
240.183	358.373
240.55	362.767
240.918	358.293
241.285	352.291
241.653	352.944
242.022	361.201
242.39	356.696
242.757	357.348
243.125	364.436
243.494	356.981
243.862	357.821
244.229	357.942
244.596	359.347
244.964	359.538
245.331	355.673
245.701	358.226
246.068	358.825
246.435	361.997
246.802	354.583
247.17	360.876
247.539	356.678
247.906	358.982
248.274	355.658
248.641	358.631
249.008	363.709
249.375	357.696
249.742	360.586
250.112	361.427
250.479	359.563
250.846	354.901
251.213	356.69
251.58	357.821
251.947	356.461
252.314	355.933
252.681	357.954
253.048	363.176
253.417	361.85
253.784	360.766
254.151	360.615
254.518	357.179
254.885	362.438
255.252	359.279
255.619	356.361
255.986	351.837
256.353	356.523
256.72	358.977
257.087	357.651
257.454	358.421
257.82	359.947
258.189	358.39
258.556	361.441
258.923	366.383
259.29	361.965
259.657	363.719
260.023	359.359
260.39	358.137
260.757	359.597
261.124	358.82
261.49	362.77
261.857	362.708
262.224	357.833
262.59	356.366
262.957	354.416
263.324	357.826
263.69	362.548
264.057	363.664
264.423	359.396
264.79	358.947
265.156	358.725
265.523	360.634
265.889	360.524
266.256	362.681
266.622	361.707
266.989	359.456
267.355	363.147
267.722	364.996
268.086	365.334
268.453	359.618
268.819	363.367
269.185	364.352
269.552	359.935
269.918	356.244
270.285	355.63
270.651	353.183
271.017	359.831
271.384	366.526
271.75	359.296
272.116	362.212
272.482	362.031
272.847	360.384
273.213	357.675
273.579	358.149
273.945	361.707
274.311	364.065
274.678	361.455
275.044	362.399
275.41	365.846
275.774	356.968
276.14	361.716
276.506	366.92
276.872	359.296
277.238	365.482
277.604	364.671
277.97	370.563
278.334	361.068
278.7	362.199
279.066	367.337
279.432	361.958
279.798	361.062
280.164	361.093
280.528	362.094
280.894	348.033
281.26	360.414
281.626	359.762
281.992	363.405
282.356	361.087
282.722	356.824
283.087	364.322
283.453	361.782
283.819	367.029
284.183	362.494
284.549	360.118
284.914	362.392
285.28	365.436
285.644	364.76
286.009	357.425
286.375	361.752
286.741	357.963
287.104	363.692
287.47	362.102
287.836	361.549
288.201	366.466
288.565	369.713
288.931	363.056
289.296	362.377
289.662	362.478
290.025	361.589
290.391	367.789
290.756	370.452
291.12	362.43
291.485	367.251
291.851	359.81
292.216	360.825
292.58	361.728
292.945	359.541
293.311	363.65
293.674	364.629
294.039	361.18
294.405	355.84
294.768	358.44
295.133	364.614
295.499	365.509
295.862	361.926
296.227	358.822
296.593	358.926
296.956	361.912
297.321	366.067
297.684	364.755
298.05	364.705
298.415	366.093
298.778	360.699
299.143	361.115
299.508	365.457
299.872	374.197
300.237	363.905
300.6	360.833
300.965	370.467
301.33	364.792
301.693	364.861
302.058	367.383
302.421	364.416
302.786	362.994
303.151	367.457
303.26	370.042
303.627	362.33
303.994	358.489
304.359	362.716
304.726	363.501
305.093	365.943
305.458	360.233
305.825	363.287
306.192	362.08
306.557	373.741
306.924	365.535
307.291	364.662
307.656	361.794
308.023	364.118
308.39	373.456
308.755	371.766
309.122	368.355
309.488	362.489
309.853	362.159
310.22	366.799
310.587	364.042
310.952	359.338
311.318	367.926
311.683	367.624
312.05	362.628
312.417	368.537
312.781	365.86
313.148	363.94
313.515	366.039
313.88	366.041
314.246	367.199
314.611	364.469
314.977	366.17
315.342	364.253
315.709	364.307
316.075	363.805
316.44	365.432
316.806	362.421
317.171	370.453
317.538	372.634
317.902	365.797
318.269	370.803
318.635	369.354
318.999	363.778
319.366	371.443
319.73	364.49
320.097	364.12
320.461	368.366
320.828	364.851
321.192	365.267
321.558	364.671
321.923	369.579
322.289	371.82
322.653	365.112
323.02	372.156
323.384	363.054
323.75	366.103
324.115	366.146
324.481	364.91
324.845	362.383
325.211	368.308
325.575	369.519
325.942	373.595
326.306	367.171
326.672	368.546
327.036	370.609
327.402	367.48
327.766	366.757
328.133	368.38
328.497	369.36
328.861	367.544
329.227	369.306
329.591	371.077
329.957	364.332
330.321	365.542
330.687	366.422
331.051	374.36
331.415	372.687
331.781	362.275
332.145	366.086
332.511	373.321
332.875	367.893
333.241	366.371
333.604	374.432
333.968	370.225
334.334	377.561
334.698	363.588
335.062	362.803
335.428	363.362
335.791	361.605
336.157	373.114
336.521	369.532
336.885	365.547
337.25	364.765
337.614	369.768
337.978	364.929
338.344	370.214
338.707	368.163
339.071	368.621
339.437	367.259
339.8	372.831
340.164	378.481
340.529	368.547
340.893	369.49
341.257	370.085
341.622	362.035
341.986	369.535
342.349	367.744
342.715	365.061
343.078	367.795
343.442	363.475
343.807	370.659
344.171	368.538
344.534	368.147
344.897	365.92
345.263	367.401
345.626	365.732
345.99	369.22
346.353	369.924
346.718	363.125
347.082	368.278
347.445	363.278
347.81	368.278
348.174	368.829
348.537	365.108
348.9	367.138
349.263	363.469
349.629	369.435
349.992	369.417
350.355	367.581
350.718	366.893
351.084	371.176
351.447	365.777
351.81	367.737
352.173	369.153
352.536	369.653
352.901	372.336
353.264	373.839
353.627	366.374
353.99	370.791
354.353	373.523
354.719	371.25
355.082	364.854
355.445	368.1
355.808	359.326
356.171	359.926
356.533	369.369
356.898	374.644
357.261	374.924
357.624	370.263
357.987	363.204
358.35	364.15
358.713	366.68
359.076	366.06
359.441	370.314
359.803	368.322
360.166	373.734
360.529	372.917
360.892	369.389
361.255	367.919
361.617	370.566
361.98	373.404
362.343	371.32
362.708	370.743
363.07	366.745
363.433	367.215
363.796	373.445
364.158	372.545
364.521	364.171
364.884	369.616
365.246	374.75
365.609	374.784
365.971	369.778
366.334	371.927
366.696	373.777
367.059	372.001
367.421	373.838
367.786	374.198
368.149	371.996
368.511	377.47
368.874	376.578
369.236	374.048
369.598	372.727
369.961	374.621
370.323	375.141
370.686	374.511
371.048	370.148
371.41	365.112
371.773	366.345
372.135	374.429
372.497	369.276
372.86	364.007
373.222	373.074
373.584	376.638
373.946	372.108
374.309	373.087
374.671	370.875
375.033	371.013
375.395	372.284
375.758	373.455
376.12	377.184
376.48	370.786
376.842	368.318
377.204	369.604
377.566	377.344
377.928	370.667
378.29	372.698
378.653	372.219
379.015	371.1
379.377	370.88
379.739	367.647
380.101	368.431
380.463	377.275
380.825	369.975
381.187	368.223
381.547	364.119
381.909	375.996
382.27	377.721
382.632	378.076
382.994	374.79
383.356	371.93
383.718	369.214
384.08	375.744
384.44	376.14
384.802	374.8
385.163	378.949
385.525	370.148
385.887	372.357
386.249	372.204
386.611	377.018
386.97	380.426
387.332	373.698
387.694	374.044
388.055	374.322
388.417	376.668
388.779	371.118
389.138	374.319
389.5	373.691
389.862	372.439
390.223	376.636
390.585	377.279
390.944	379.162
391.306	379.156
391.668	378.509
392.029	381.863
392.391	376.703
392.75	380.644
393.112	371.556
393.473	374.771
393.835	371.945
394.196	379.328
394.555	372.035
394.917	375.425
395.278	371.399
395.64	369.889
395.999	377.006
396.36	380.337
396.722	380.689
397.083	371.675
397.442	377.506
397.804	372.105
398.165	375.536
398.524	376.096
398.886	376.077
399.247	374.406
399.608	377.058
399.967	377.056
400.329	377.854
400.69	374.324
401.049	381.596
401.41	375.583
401.771	369.266
402.13	384.004
402.491	372.323
402.853	375.47
403.212	376.699
403.573	372.874
403.934	370.712
404.293	371.093
404.654	370.214
405.015	375.309
405.374	378.299
405.735	378.788
406.096	382.045
406.455	375.771
406.816	371.855
407.177	373.719
407.536	371.926
407.897	377.115
408.257	371.815
408.616	370.393
408.977	375.284
409.336	375.079
409.697	376.997
410.058	378.882
410.416	371.106
410.777	379.717
411.136	377.506
411.497	375.872
411.856	382.007
412.216	373.79
412.577	370.512
412.936	374.303
413.296	374.789
413.655	378.344
414.016	378.692
414.374	376.864
414.735	377.51
415.096	378.744
415.454	374.082
415.815	379.296
416.173	375.795
416.534	382.258
416.893	380.392
417.253	374.666
417.612	376.383
417.972	376.906
418.331	376.37
418.691	375.045
419.049	375.843
419.41	379.5
419.768	379.363
