1200.11	340.452
1200.43	340.57
1200.76	341.685
1201.08	340.235
1201.4	339.276
1201.73	340.042
1202.05	339.279
1202.37	344.659
1202.7	340.446
1203.02	340.88
1203.34	342.992
1203.67	339.24
1203.99	341.241
1204.32	339.056
1204.64	340.035
1204.96	343.121
1205.29	338.716
1205.61	341.166
1205.93	346.216
1206.26	338.473
1206.58	342.906
1206.9	337.692
1207.23	343.188
1207.55	343.361
1207.87	339.008
1208.2	341.719
1208.52	347.043
1208.84	337.881
1209.16	336.903
1209.49	342.994
1209.81	341.301
1210.13	344.507
1210.46	345.345
1210.78	341.486
1211.1	344.243
1211.42	341.372
1211.75	337.223
1212.07	337.025
1212.39	346.745
1212.72	339.513
1213.04	336.871
1213.36	340.81
1213.69	344.89
1214.01	341.521
1214.33	346.324
1214.65	343.861
1214.98	344.707
1215.3	343.853
1215.62	341.372
1215.95	342.039
1216.27	339.842
1216.59	340.274
1216.91	341.962
1217.24	337.153
1217.56	340.285
1217.88	343.101
1218.2	336.652
1218.53	342.897
1218.85	343.615
1219.17	340.235
1219.5	342.537
1219.82	338.532
1220.14	340.701
1220.46	340.401
1220.78	342.401
1221.11	341.006
1221.43	337.934
1221.75	339.407
1222.07	346.17
1222.4	340.101
1222.72	344.478
1223.04	343.334
1223.36	343.919
1223.69	341.627
1224.01	343.942
1224.33	346.305
1224.65	343.241
1224.97	342.062
1225.3	344.898
1225.62	347.295
1225.94	341.222
1226.26	341.183
1226.58	339.611
1226.91	347.969
1227.23	343.923
1227.55	341.847
1227.87	335.437
1228.2	342.702
1228.52	345.295
1228.84	342.62
1229.16	338.184
1229.48	340.52
1229.81	343.256
1230.13	340.364
1230.45	341.655
1230.77	341.519
1231.09	341.194
1231.41	346.123
1231.74	350.1
1232.06	340.141
1232.38	338.898
1232.7	343.551
1233.02	342.125
1233.35	344.08
1233.67	343.159
1233.99	345.638
1234.31	345.846
1234.63	341.96
1234.95	342.667
1235.28	341.866
1235.6	343.695
1235.92	342.01
1236.24	338.162
1236.56	343.426
1236.88	341.858
1237.2	347.07
1237.53	346.704
1237.85	344.073
1238.17	345.42
1238.49	348.333
1238.81	345.209
1239.13	342.367
1239.46	344.31
1239.78	347.703
1240.1	339.921
1240.42	342.592
1240.74	337.384
1241.06	337.453
1241.38	343.855
1241.7	338.586
1242.03	341.703
1242.35	341.917
1242.67	341.631
1242.99	339.122
1243.31	342.277
1243.63	341.941
1243.95	342.257
1244.27	343.885
1244.59	342.483
1244.92	344.784
1245.24	340.057
1245.56	340.751
1245.88	343.088
1246.2	345.657
1246.52	339.757
1246.84	339.617
1247.16	339.409
1247.48	343.3
1247.8	343.356
1248.12	341.968
1248.45	340.068
1248.77	339.426
1249.09	341.293
1249.41	341.997
1249.73	343.983
1250.05	340.653
1250.37	340.715
1250.69	344.827
1251.01	343.906
1251.33	342.135
1251.65	339.16
1251.97	344.935
1252.29	342.419
1252.61	342.974
1252.93	339.584
1253.26	341.899
1253.57	347.977
1253.9	345.527
1254.22	344.399
1254.54	341.845
1254.86	340.364
1255.18	345.715
1255.5	338.022
1255.82	348.915
1256.14	345.197
1256.46	342.732
1256.78	340.224
1257.1	347.11
1257.42	343.241
1257.74	337.536
1258.06	345.036
1258.38	345.116
1258.7	342.695
1259.02	340.419
1259.34	345.896
1259.66	340.691
1259.98	342.754
1260.3	341.418
1260.62	341.792
1260.94	341.743
1261.26	342.562
1261.58	342.019
1261.9	344.366
1262.22	344.815
1262.54	346.212
1262.86	342.124
1263.18	345.029
1263.5	342.108
1263.82	344.068
1264.14	339.157
1264.46	338.535
1264.78	341.312
1265.1	339.369
1265.42	341.92
1265.74	339.67
1266.06	343.481
1266.38	339
1266.7	345.895
1267.02	344
1267.34	344.667
1267.66	340.508
1267.98	341.276
1268.3	347.833
1268.62	344.363
1268.94	341.514
1269.26	344.535
1269.58	343.013
1269.9	341.15
1270.22	345.454
1270.54	339.496
1270.85	338.933
1271.17	342
1271.49	340.112
1271.81	343.341
1272.13	341.931
1272.45	343.495
1272.77	340.837
1273.09	341.577
1273.41	344.963
1273.73	339.372
1274.05	339.864
1274.37	340.794
1274.69	340.069
1275.01	338.977
1275.33	346.007
1275.64	340
1275.96	343.481
1276.28	342.463
1276.6	340.146
1276.92	344.55
1277.24	343.038
1277.56	343.024
1277.88	339.649
1278.2	340.586
1278.52	341.906
1278.84	347.821
1279.15	339.403
1279.47	342.88
1279.79	341.435
1280.11	341.004
1280.43	343.878
1280.75	346
1281.07	345.856
1281.39	348.398
1281.71	345.872
1282.03	339.238
1282.34	342.924
1282.66	340.069
1282.98	341.373
1283.3	341.346
1283.62	337.977
1283.94	347.066
1284.26	341.345
1284.57	346.082
1284.89	346.981
1285.21	342.124
1285.53	344.241
1285.85	344.636
1286.17	340.197
1286.49	341.771
1286.81	343.333
1287.12	341.062
1287.44	341.089
1287.76	345.507
1288.08	345.458
1288.4	344.766
1288.72	336.961
1289.03	340.785
1289.35	344.484
1289.67	338.169
1289.99	345.28
1290.31	341.98
1290.63	344.68
1290.94	345.148
1291.26	345.473
1291.58	346.265
1291.9	344.269
1292.22	344.206
1292.54	349.871
1292.85	347.536
1293.17	340.243
1293.49	343.747
1293.81	342.496
1294.13	345.992
1294.44	345.852
1294.76	343.123
1295.08	341.446
1295.4	341.228
1295.72	341.395
1296.03	339.774
1296.35	345.737
1296.67	344.219
1296.99	343.199
1297.31	341.997
1297.62	352.379
1297.94	349.996
1298.26	345.364
1298.58	343.531
1298.9	343.879
1299.21	342.84
1299.53	347.423
1299.85	347.621
1300.17	345.677
1300.48	343.027
1300.8	342.623
1301.12	344.451
1301.44	345.543
1301.76	343.363
1302.07	350.879
1302.39	348.922
1302.71	348.539
1303.03	346.99
1303.34	342.951
1303.66	347.208
1303.98	345.728
1304.3	339.209
1304.61	340.576
1304.93	346.427
1305.25	350.677
1305.57	352.232
1305.88	348.664
1306.2	343.279
1306.52	341.616
1306.84	347.179
1307.15	346.983
1307.47	347.02
1307.79	347.977
1308.1	347.341
1308.42	352.838
1308.74	349.027
1309.06	346.967
1309.37	344.614
1309.69	352.082
1310.01	344.72
1310.33	348.142
1310.64	348.7
1310.96	345.355
1311.28	345.277
1311.59	348.597
1311.91	348.256
1312.23	350.06
